LayerDate,MonthlyMeanSst,LayerName,Year,Month,Fyear,Region,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
2013-07-01,24.03953069211774,cropped_sst_198501.nc,2013,Jul,2014,Wet Tropics,26.6,26.5,23.9,60,58.2,0.1,0.1,100.4,100.6
2013-08-01,24.232113840780283,cropped_sst_198501.nc,2013,Aug,2014,Dry Tropics,26.4,26.2,23.5,83.3,55,0.2,0.7,100.8,103.1
2013-08-01,23.025615166338586,cropped_sst_198501.nc,2013,Aug,2014,Mackay Whitsunday Isaac,25.8,25.6,22.5,80,58.2,0.2,0.5,100.8,102.3
2013-08-01,24.574882679467596,cropped_sst_198501.nc,2013,Aug,2014,Wet Tropics,26.6,26.5,23.9,86.7,58.2,0.1,0.7,100.4,102.8
2013-09-01,24.905650443824005,cropped_sst_198501.nc,2013,Sep,2014,Dry Tropics,26.4,26.2,24.3,83.3,55,0.2,0.6,100.8,102.5
2013-09-01,24.036646627696104,cropped_sst_198501.nc,2013,Sep,2014,Mackay Whitsunday Isaac,25.8,25.6,23.4,83.3,58.2,0.2,0.6,100.8,102.7
2013-09-01,25.084620918177524,cropped_sst_198501.nc,2013,Sep,2014,Wet Tropics,26.6,26.5,24.6,80,58.2,0.1,0.5,100.4,102
2013-10-01,26.13283192756053,cropped_sst_198501.nc,2013,Oct,2014,Dry Tropics,26.4,26.2,25.5,86.7,55,0.2,0.6,100.8,102.5
2013-10-01,25.560416288666985,cropped_sst_198501.nc,2013,Oct,2014,Mackay Whitsunday Isaac,25.8,25.6,24.8,86.7,58.2,0.2,0.8,100.8,103.1
2013-10-01,26.32661551086481,cropped_sst_198501.nc,2013,Oct,2014,Wet Tropics,26.6,26.5,25.8,86.7,58.2,0.1,0.5,100.4,102
2013-11-01,27.214281852329325,cropped_sst_198501.nc,2013,Nov,2014,Dry Tropics,26.4,26.2,26.8,73.3,55,0.2,0.4,100.8,101.5
2013-11-01,26.676692837371967,cropped_sst_198501.nc,2013,Nov,2014,Mackay Whitsunday Isaac,25.8,25.6,26.2,83.3,58.2,0.2,0.5,100.8,101.8
2013-11-01,27.28372748405925,cropped_sst_198501.nc,2013,Nov,2014,Wet Tropics,26.6,26.5,27,63.3,58.2,0.1,0.3,100.4,101.1
2013-12-01,28.00634144832125,cropped_sst_198501.nc,2013,Dec,2014,Dry Tropics,26.4,26.2,28,40,55,0.2,0,100.8,100
2013-12-01,27.490222010758053,cropped_sst_198501.nc,2013,Dec,2014,Mackay Whitsunday Isaac,25.8,25.6,27.4,43.3,58.2,0.2,0.1,100.8,100.3
2013-12-01,28.152626331962832,cropped_sst_198501.nc,2013,Dec,2014,Wet Tropics,26.6,26.5,28.1,43.3,58.2,0.1,0.1,100.4,100.2
2014-01-01,28.57556909855788,cropped_sst_198501.nc,2014,Jan,2014,Dry Tropics,26.4,26.2,28.6,43.3,55,0.2,-0,100.8,99.9
2014-01-01,28.0903838913712,cropped_sst_198501.nc,2014,Jan,2014,Mackay Whitsunday Isaac,25.8,25.6,28.1,46.7,58.2,0.2,-0,100.8,100
2014-01-01,28.711696750420526,cropped_sst_198501.nc,2014,Jan,2014,Wet Tropics,26.6,26.5,28.8,43.3,58.2,0.1,-0.1,100.4,99.7
2014-02-01,28.21634142444063,cropped_sst_198501.nc,2014,Feb,2014,Dry Tropics,26.4,26.2,28.9,10,55,0.2,-0.7,100.8,97.6
2014-02-01,27.794727111943445,cropped_sst_198501.nc,2014,Feb,2014,Mackay Whitsunday Isaac,25.8,25.6,28.4,10,58.2,0.2,-0.6,100.8,97.9
2014-02-01,28.467048763798463,cropped_sst_198501.nc,2014,Feb,2014,Wet Tropics,26.6,26.5,29,10,58.2,0.1,-0.5,100.4,98.2
2014-03-01,27.638563685946995,cropped_sst_198501.nc,2014,Mar,2014,Dry Tropics,26.4,26.2,28.2,13.3,55,0.2,-0.6,100.8,98
2014-03-01,27.12734964266626,cropped_sst_198501.nc,2014,Mar,2014,Mackay Whitsunday Isaac,25.8,25.6,27.8,13.3,58.2,0.2,-0.7,100.8,97.6
2014-03-01,27.857590229502655,cropped_sst_198501.nc,2014,Mar,2014,Wet Tropics,26.6,26.5,28.4,13.3,58.2,0.1,-0.5,100.4,98.1
2014-04-01,27.228279134445398,cropped_sst_198501.nc,2014,Apr,2014,Dry Tropics,26.4,26.2,27.2,43.3,55,0.2,0,100.8,100.1
2014-04-01,26.846253493888636,cropped_sst_198501.nc,2014,Apr,2014,Mackay Whitsunday Isaac,25.8,25.6,26.8,56.7,58.2,0.2,0,100.8,100.2
2014-04-01,27.3384476482653,cropped_sst_198501.nc,2014,Apr,2014,Wet Tropics,26.6,26.5,27.3,40,58.2,0.1,0,100.4,100.1
2014-05-01,25.94571812947591,cropped_sst_198501.nc,2014,May,2014,Dry Tropics,26.4,26.2,25.8,60,55,0.2,0.1,100.8,100.6
2014-05-01,25.57349677884281,cropped_sst_198501.nc,2014,May,2014,Mackay Whitsunday Isaac,25.8,25.6,25.3,70,58.2,0.2,0.3,100.8,101.1
2014-05-01,26.14814981570743,cropped_sst_198501.nc,2014,May,2014,Wet Tropics,26.6,26.5,25.9,63.3,58.2,0.1,0.2,100.4,101
2014-06-01,24.77960705692529,cropped_sst_198501.nc,2014,Jun,2014,Dry Tropics,26.4,26.2,24.4,76.7,55,0.2,0.4,100.8,101.6
2014-06-01,24.250457909237333,cropped_sst_198501.nc,2014,Jun,2014,Mackay Whitsunday Isaac,25.8,25.6,23.7,86.7,58.2,0.2,0.6,100.8,102.3
2014-06-01,24.964404323040792,cropped_sst_198501.nc,2014,Jun,2014,Wet Tropics,26.6,26.5,24.6,70,58.2,0.1,0.4,100.4,101.5
2014-07-01,23.825691044815187,cropped_sst_198501.nc,2014,Jul,2015,Dry Tropics,26.5,26.2,23.5,73.3,71.2,0.3,0.3,101.1,101.4
2014-07-01,22.88826087224715,cropped_sst_198501.nc,2014,Jul,2015,Mackay Whitsunday Isaac,25.8,25.6,22.6,73.3,58.2,0.2,0.3,100.8,101.3
2014-07-01,24.056245502582094,cropped_sst_198501.nc,2014,Jul,2015,Wet Tropics,26.6,26.5,23.9,63.3,58.2,0.1,0.2,100.4,100.7
2014-08-01,23.512723591915638,cropped_sst_198501.nc,2014,Aug,2015,Dry Tropics,26.5,26.2,23.5,56.7,71.2,0.3,0,101.1,100.1
2014-08-01,22.465550422668457,cropped_sst_198501.nc,2014,Aug,2015,Mackay Whitsunday Isaac,25.8,25.6,22.5,50,58.2,0.2,-0,100.8,99.8
2014-08-01,23.850153428983173,cropped_sst_198501.nc,2014,Aug,2015,Wet Tropics,26.6,26.5,23.9,56.7,58.2,0.1,-0,100.4,99.8
2014-09-01,24.193211387489548,cropped_sst_198501.nc,2014,Sep,2015,Dry Tropics,26.5,26.2,24.3,40,71.2,0.3,-0.1,101.1,99.6
2014-09-01,23.220282149689822,cropped_sst_198501.nc,2014,Sep,2015,Mackay Whitsunday Isaac,25.8,25.6,23.4,40,58.2,0.2,-0.2,100.8,99.2
2014-09-01,24.50081232738839,cropped_sst_198501.nc,2014,Sep,2015,Wet Tropics,26.6,26.5,24.6,46.7,58.2,0.1,-0.1,100.4,99.6
2014-10-01,25.26817071082469,cropped_sst_198501.nc,2014,Oct,2015,Dry Tropics,26.5,26.2,25.5,30,71.2,0.3,-0.2,101.1,99.1
2014-10-01,24.550684539837267,cropped_sst_198501.nc,2014,Oct,2015,Mackay Whitsunday Isaac,25.8,25.6,24.8,26.7,58.2,0.2,-0.2,100.8,99
2014-10-01,25.42425090053021,cropped_sst_198501.nc,2014,Oct,2015,Wet Tropics,26.6,26.5,25.8,30,58.2,0.1,-0.4,100.4,98.5
2014-11-01,26.887696488439875,cropped_sst_198501.nc,2014,Nov,2015,Dry Tropics,26.5,26.2,26.8,53.3,71.2,0.3,0.1,101.1,100.3
2014-11-01,26.220823314430316,cropped_sst_198501.nc,2014,Nov,2015,Mackay Whitsunday Isaac,25.8,25.6,26.2,50,58.2,0.2,0,100.8,100.1
2014-11-01,26.93725630006205,cropped_sst_198501.nc,2014,Nov,2015,Wet Tropics,26.6,26.5,27,46.7,58.2,0.1,-0.1,100.4,99.8
2014-12-01,28.440650454058556,cropped_sst_198501.nc,2014,Dec,2015,Dry Tropics,26.5,26.2,28,76.7,71.2,0.3,0.4,101.1,101.6
2014-12-01,27.852863109740365,cropped_sst_198501.nc,2014,Dec,2015,Mackay Whitsunday Isaac,25.8,25.6,27.4,86.7,58.2,0.2,0.5,100.8,101.7
2014-12-01,28.50587543253434,cropped_sst_198501.nc,2014,Dec,2015,Wet Tropics,26.6,26.5,28.1,73.3,58.2,0.1,0.4,100.4,101.4
2015-01-01,29.17197829145726,cropped_sst_198501.nc,2015,Jan,2015,Dry Tropics,26.5,26.2,28.6,83.3,71.2,0.3,0.6,101.1,102
2015-01-01,28.69643386572627,cropped_sst_198501.nc,2015,Jan,2015,Mackay Whitsunday Isaac,25.8,25.6,28.1,86.7,58.2,0.2,0.6,100.8,102.1
2015-01-01,29.175189520908177,cropped_sst_198501.nc,2015,Jan,2015,Wet Tropics,26.6,26.5,28.8,76.7,58.2,0.1,0.4,100.4,101.3
2015-02-01,28.97341464076262,cropped_sst_198501.nc,2015,Feb,2015,Dry Tropics,26.5,26.2,28.9,60,71.2,0.3,0.1,101.1,100.3
2015-02-01,28.500948183410813,cropped_sst_198501.nc,2015,Feb,2015,Mackay Whitsunday Isaac,25.8,25.6,28.4,60,58.2,0.2,0.1,100.8,100.4
2015-02-01,29.129801445489324,cropped_sst_198501.nc,2015,Feb,2015,Wet Tropics,26.6,26.5,29,53.3,58.2,0.1,0.1,100.4,100.4
2015-03-01,28.863116496946752,cropped_sst_198501.nc,2015,Mar,2015,Dry Tropics,26.5,26.2,28.2,90,71.2,0.3,0.7,101.1,102.4
2015-03-01,28.498913052123967,cropped_sst_198501.nc,2015,Mar,2015,Mackay Whitsunday Isaac,25.8,25.6,27.8,90,58.2,0.2,0.7,100.8,102.5
2015-03-01,28.819972897264503,cropped_sst_198501.nc,2015,Mar,2015,Wet Tropics,26.6,26.5,28.4,83.3,58.2,0.1,0.4,100.4,101.5
2015-04-01,27.876355078162216,cropped_sst_198501.nc,2015,Apr,2015,Dry Tropics,26.5,26.2,27.2,90,71.2,0.3,0.7,101.1,102.5
2015-04-01,27.54222479316507,cropped_sst_198501.nc,2015,Apr,2015,Mackay Whitsunday Isaac,25.8,25.6,26.8,100,58.2,0.2,0.7,100.8,102.8
2015-04-01,27.85534289941891,cropped_sst_198501.nc,2015,Apr,2015,Wet Tropics,26.6,26.5,27.3,86.7,58.2,0.1,0.6,100.4,102
2015-05-01,26.290758797146765,cropped_sst_198501.nc,2015,May,2015,Dry Tropics,26.5,26.2,25.8,83.3,71.2,0.3,0.5,101.1,101.9
2015-05-01,25.67193338939374,cropped_sst_198501.nc,2015,May,2015,Mackay Whitsunday Isaac,25.8,25.6,25.3,76.7,58.2,0.2,0.4,100.8,101.5
2015-05-01,26.374323097807405,cropped_sst_198501.nc,2015,May,2015,Wet Tropics,26.6,26.5,25.9,76.7,58.2,0.1,0.5,100.4,101.8
2015-06-01,24.716300817039922,cropped_sst_198501.nc,2015,Jun,2015,Dry Tropics,26.5,26.2,24.4,70,71.2,0.3,0.3,101.1,101.3
2015-06-01,24.038344131808497,cropped_sst_198501.nc,2015,Jun,2015,Mackay Whitsunday Isaac,25.8,25.6,23.7,70,58.2,0.2,0.3,100.8,101.4
2015-06-01,24.91719311669415,cropped_sst_198501.nc,2015,Jun,2015,Wet Tropics,26.6,26.5,24.6,66.7,58.2,0.1,0.3,100.4,101.3
2015-07-01,23.817384846488313,cropped_sst_198501.nc,2015,Jul,2016,Dry Tropics,26.8,26.2,23.5,70,90.6,0.6,0.3,102.3,101.4
2015-07-01,22.917349686565277,cropped_sst_198501.nc,2015,Jul,2016,Mackay Whitsunday Isaac,26.1,25.6,22.6,80,87.3,0.5,0.3,102,101.4
2015-07-01,24.17260832562774,cropped_sst_198501.nc,2015,Jul,2016,Wet Tropics,27,26.5,23.9,73.3,90.6,0.5,0.3,101.9,101.1
2015-08-01,23.910108455151402,cropped_sst_198501.nc,2015,Aug,2016,Dry Tropics,26.8,26.2,23.5,70,90.6,0.6,0.4,102.3,101.7
2015-08-01,22.936244216481366,cropped_sst_198501.nc,2015,Aug,2016,Mackay Whitsunday Isaac,26.1,25.6,22.5,73.3,87.3,0.5,0.4,102,101.9
2015-08-01,24.235920561780137,cropped_sst_198501.nc,2015,Aug,2016,Wet Tropics,27,26.5,23.9,66.7,90.6,0.5,0.3,101.9,101.4
2015-09-01,24.788008136800958,cropped_sst_198501.nc,2015,Sep,2016,Dry Tropics,26.8,26.2,24.3,76.7,90.6,0.6,0.5,102.3,102
2015-09-01,23.88029602961227,cropped_sst_198501.nc,2015,Sep,2016,Mackay Whitsunday Isaac,26.1,25.6,23.4,73.3,87.3,0.5,0.5,102,102.1
2015-09-01,24.96720213494146,cropped_sst_198501.nc,2015,Sep,2016,Wet Tropics,27,26.5,24.6,76.7,90.6,0.5,0.4,101.9,101.5
2015-10-01,24.993116554529042,cropped_sst_198501.nc,2015,Oct,2016,Dry Tropics,26.8,26.2,25.5,6.7,90.6,0.6,-0.5,102.3,98
2015-10-01,24.3698335245293,cropped_sst_198501.nc,2015,Oct,2016,Mackay Whitsunday Isaac,26.1,25.6,24.8,13.3,87.3,0.5,-0.4,102,98.3
2015-10-01,25.16771664774375,cropped_sst_198501.nc,2015,Oct,2016,Wet Tropics,27,26.5,25.8,6.7,90.6,0.5,-0.6,101.9,97.5
2015-11-01,27.030542060934753,cropped_sst_198501.nc,2015,Nov,2016,Dry Tropics,26.8,26.2,26.8,63.3,90.6,0.6,0.2,102.3,100.9
2015-11-01,26.390952824884604,cropped_sst_198501.nc,2015,Nov,2016,Mackay Whitsunday Isaac,26.1,25.6,26.2,63.3,87.3,0.5,0.2,102,100.7
2015-11-01,27.151110070707134,cropped_sst_198501.nc,2015,Nov,2016,Wet Tropics,27,26.5,27,53.3,90.6,0.5,0.2,101.9,100.6
2015-12-01,28.107506795950375,cropped_sst_198501.nc,2015,Dec,2016,Dry Tropics,26.8,26.2,28,50,90.6,0.6,0.1,102.3,100.4
2015-12-01,27.60547641556534,cropped_sst_198501.nc,2015,Dec,2016,Mackay Whitsunday Isaac,26.1,25.6,27.4,56.7,87.3,0.5,0.2,102,100.7
2015-12-01,28.151489175183677,cropped_sst_198501.nc,2015,Dec,2016,Wet Tropics,27,26.5,28.1,40,90.6,0.5,0.1,101.9,100.2
2016-01-01,28.993699208184633,cropped_sst_198501.nc,2016,Jan,2016,Dry Tropics,26.8,26.2,28.6,73.3,90.6,0.6,0.4,102.3,101.4
2016-01-01,28.460846430719396,cropped_sst_198501.nc,2016,Jan,2016,Mackay Whitsunday Isaac,26.1,25.6,28.1,73.3,87.3,0.5,0.4,102,101.3
2016-01-01,29.143916956354133,cropped_sst_198501.nc,2016,Jan,2016,Wet Tropics,27,26.5,28.8,70,90.6,0.5,0.3,101.9,101.2
2016-02-01,29.65044715540196,cropped_sst_198501.nc,2016,Feb,2016,Dry Tropics,26.8,26.2,28.9,96.7,90.6,0.6,0.8,102.3,102.6
2016-02-01,29.062257176521857,cropped_sst_198501.nc,2016,Feb,2016,Mackay Whitsunday Isaac,26.1,25.6,28.4,96.7,87.3,0.5,0.7,102,102.3
2016-02-01,29.839287033149912,cropped_sst_198501.nc,2016,Feb,2016,Wet Tropics,27,26.5,29,96.7,90.6,0.5,0.8,101.9,102.9
2016-03-01,29.25341455723212,cropped_sst_198501.nc,2016,Mar,2016,Dry Tropics,26.8,26.2,28.2,96.7,90.6,0.6,1.1,102.3,103.7
2016-03-01,28.53887141313297,cropped_sst_198501.nc,2016,Mar,2016,Mackay Whitsunday Isaac,26.1,25.6,27.8,96.7,87.3,0.5,0.7,102,102.7
2016-03-01,29.46483754595264,cropped_sst_198501.nc,2016,Mar,2016,Wet Tropics,27,26.5,28.4,96.7,90.6,0.5,1.1,101.9,103.7
2016-04-01,28.026436348271563,cropped_sst_198501.nc,2016,Apr,2016,Dry Tropics,26.8,26.2,27.2,96.7,90.6,0.6,0.8,102.3,103
2016-04-01,27.50464848122257,cropped_sst_198501.nc,2016,Apr,2016,Mackay Whitsunday Isaac,26.1,25.6,26.8,90,87.3,0.5,0.7,102,102.6
2016-04-01,28.22879055346823,cropped_sst_198501.nc,2016,Apr,2016,Wet Tropics,27,26.5,27.3,96.7,90.6,0.5,0.9,101.9,103.4
2016-05-01,27.067384756031398,cropped_sst_198501.nc,2016,May,2016,Dry Tropics,26.8,26.2,25.8,100,90.6,0.6,1.3,102.3,104.9
2016-05-01,26.52070305989254,cropped_sst_198501.nc,2016,May,2016,Mackay Whitsunday Isaac,26.1,25.6,25.3,100,87.3,0.5,1.2,102,104.8
2016-05-01,27.29856497802459,cropped_sst_198501.nc,2016,May,2016,Wet Tropics,27,26.5,25.9,100,90.6,0.5,1.4,101.9,105.4
2016-06-01,25.993252084830267,cropped_sst_198501.nc,2016,Jun,2016,Dry Tropics,26.8,26.2,24.4,100,90.6,0.6,1.6,102.3,106.5
2016-06-01,25.156864025987595,cropped_sst_198501.nc,2016,Jun,2016,Mackay Whitsunday Isaac,26.1,25.6,23.7,100,87.3,0.5,1.5,102,106.1
2016-06-01,26.375415153021418,cropped_sst_198501.nc,2016,Jun,2016,Wet Tropics,27,26.5,24.6,100,90.6,0.5,1.8,101.9,107.2
2016-07-01,25.037981043663127,cropped_sst_198501.nc,2016,Jul,2017,Dry Tropics,26.9,26.2,23.5,100,93.8,0.7,1.5,102.7,106.5
2016-07-01,24.1281729997252,cropped_sst_198501.nc,2016,Jul,2017,Mackay Whitsunday Isaac,26.2,25.6,22.6,100,93.8,0.6,1.5,102.3,106.8
2016-07-01,25.44705774982053,cropped_sst_198501.nc,2016,Jul,2017,Wet Tropics,27.2,26.5,23.9,100,93.8,0.7,1.5,102.6,106.5
2016-08-01,24.216517652599467,cropped_sst_198501.nc,2016,Aug,2017,Dry Tropics,26.9,26.2,23.5,80,93.8,0.7,0.7,102.7,103
2016-08-01,23.343061986176863,cropped_sst_198501.nc,2016,Aug,2017,Mackay Whitsunday Isaac,26.2,25.6,22.5,90,93.8,0.6,0.8,102.3,103.7
2016-08-01,24.66109205239086,cropped_sst_198501.nc,2016,Aug,2017,Wet Tropics,27.2,26.5,23.9,90,93.8,0.7,0.8,102.6,103.2
2016-09-01,25.32486449347602,cropped_sst_198501.nc,2016,Sep,2017,Dry Tropics,26.9,26.2,24.3,96.7,93.8,0.7,1,102.7,104.2
2016-09-01,24.261665137799994,cropped_sst_198501.nc,2016,Sep,2017,Mackay Whitsunday Isaac,26.2,25.6,23.4,93.3,93.8,0.6,0.9,102.3,103.7
2016-09-01,25.673276202343,cropped_sst_198501.nc,2016,Sep,2017,Wet Tropics,27.2,26.5,24.6,93.3,93.8,0.7,1.1,102.6,104.4
2016-10-01,26.57760158011584,cropped_sst_198501.nc,2016,Oct,2017,Dry Tropics,26.9,26.2,25.5,96.7,93.8,0.7,1.1,102.7,104.2
2016-10-01,25.743404256977712,cropped_sst_198501.nc,2016,Oct,2017,Mackay Whitsunday Isaac,26.2,25.6,24.8,100,93.8,0.6,0.9,102.3,103.8
2016-10-01,26.7807220052726,cropped_sst_198501.nc,2016,Oct,2017,Wet Tropics,27.2,26.5,25.8,96.7,93.8,0.7,1,102.6,103.8
2016-11-01,27.460433613640184,cropped_sst_198501.nc,2016,Nov,2017,Dry Tropics,26.9,26.2,26.8,96.7,93.8,0.7,0.7,102.7,102.5
2016-11-01,26.735721521968646,cropped_sst_198501.nc,2016,Nov,2017,Mackay Whitsunday Isaac,26.2,25.6,26.2,93.3,93.8,0.6,0.5,102.3,102
2016-11-01,27.724277921532035,cropped_sst_198501.nc,2016,Nov,2017,Wet Tropics,27.2,26.5,27,96.7,93.8,0.7,0.7,102.6,102.7
2016-12-01,28.37342820774895,cropped_sst_198501.nc,2016,Dec,2017,Dry Tropics,26.9,26.2,28,66.7,93.8,0.7,0.4,102.7,101.3
2016-12-01,27.722238670335006,cropped_sst_198501.nc,2016,Dec,2017,Mackay Whitsunday Isaac,26.2,25.6,27.4,70,93.8,0.6,0.3,102.3,101.2
2016-12-01,28.496624559271638,cropped_sst_198501.nc,2016,Dec,2017,Wet Tropics,27.2,26.5,28.1,70,93.8,0.7,0.4,102.6,101.4
2017-01-01,29.362669381345835,cropped_sst_198501.nc,2017,Jan,2017,Dry Tropics,26.9,26.2,28.6,96.7,93.8,0.7,0.8,102.7,102.7
2017-01-01,28.71024977113228,cropped_sst_198501.nc,2017,Jan,2017,Mackay Whitsunday Isaac,26.2,25.6,28.1,93.3,93.8,0.6,0.6,102.3,102.2
2017-01-01,29.6117689325491,cropped_sst_198501.nc,2017,Jan,2017,Wet Tropics,27.2,26.5,28.8,96.7,93.8,0.7,0.8,102.6,102.8
2017-02-01,29.443333344084785,cropped_sst_198501.nc,2017,Feb,2017,Dry Tropics,26.9,26.2,28.9,90,93.8,0.7,0.5,102.7,101.9
2017-02-01,29.049153558199986,cropped_sst_198501.nc,2017,Feb,2017,Mackay Whitsunday Isaac,26.2,25.6,28.4,93.3,93.8,0.6,0.6,102.3,102.3
2017-02-01,29.669241882833763,cropped_sst_198501.nc,2017,Feb,2017,Wet Tropics,27.2,26.5,29,93.3,93.8,0.7,0.7,102.6,102.3
2017-03-01,29.594281850468498,cropped_sst_198501.nc,2017,Mar,2017,Dry Tropics,26.9,26.2,28.2,100,93.8,0.7,1.4,102.7,104.9
2017-03-01,28.93927843409705,cropped_sst_198501.nc,2017,Mar,2017,Mackay Whitsunday Isaac,26.2,25.6,27.8,100,93.8,0.6,1.1,102.3,104.1
2017-03-01,29.856552368467035,cropped_sst_198501.nc,2017,Mar,2017,Wet Tropics,27.2,26.5,28.4,100,93.8,0.7,1.5,102.6,105.1
2017-04-01,27.692655821802816,cropped_sst_198501.nc,2017,Apr,2017,Dry Tropics,26.9,26.2,27.2,83.3,93.8,0.7,0.5,102.7,101.8
2017-04-01,26.940416288419964,cropped_sst_198501.nc,2017,Apr,2017,Mackay Whitsunday Isaac,26.2,25.6,26.8,60,93.8,0.6,0.1,102.3,100.5
2017-04-01,28.054593850559275,cropped_sst_198501.nc,2017,Apr,2017,Wet Tropics,27.2,26.5,27.3,90,93.8,0.7,0.8,102.6,102.8
2017-05-01,25.74268292993065,cropped_sst_198501.nc,2017,May,2017,Dry Tropics,26.9,26.2,25.8,43.3,93.8,0.7,-0.1,102.7,99.8
2017-05-01,25.31281682719355,cropped_sst_198501.nc,2017,May,2017,Mackay Whitsunday Isaac,26.2,25.6,25.3,43.3,93.8,0.6,0,102.3,100.1
2017-05-01,25.998014474173313,cropped_sst_198501.nc,2017,May,2017,Wet Tropics,27.2,26.5,25.9,50,93.8,0.7,0.1,102.6,100.4
2017-06-01,24.360704615833313,cropped_sst_198501.nc,2017,Jun,2017,Dry Tropics,26.9,26.2,24.4,40,93.8,0.7,-0,102.7,99.8
2017-06-01,23.823404244203243,cropped_sst_198501.nc,2017,Jun,2017,Mackay Whitsunday Isaac,26.2,25.6,23.7,53.3,93.8,0.6,0.1,102.3,100.5
2017-06-01,24.478682320040487,cropped_sst_198501.nc,2017,Jun,2017,Wet Tropics,27.2,26.5,24.6,36.7,93.8,0.7,-0.1,102.6,99.5
2017-07-01,24.103726268137695,cropped_sst_198501.nc,2017,Jul,2018,Dry Tropics,26.5,26.2,23.5,83.3,71.2,0.3,0.6,101.1,102.6
2017-07-01,23.518556898330562,cropped_sst_198501.nc,2017,Jul,2018,Mackay Whitsunday Isaac,25.9,25.6,22.6,96.7,74.4,0.3,0.9,101.2,104.1
2017-07-01,24.401633562163756,cropped_sst_198501.nc,2017,Jul,2018,Wet Tropics,26.7,26.5,23.9,86.7,67.9,0.2,0.5,100.8,102.1
2017-08-01,24.53556907726174,cropped_sst_198501.nc,2017,Aug,2018,Dry Tropics,26.5,26.2,23.5,96.7,71.2,0.3,1,101.1,104.4
2017-08-01,23.646961128347787,cropped_sst_198501.nc,2017,Aug,2018,Mackay Whitsunday Isaac,25.9,25.6,22.5,100,74.4,0.3,1.1,101.2,105.1
2017-08-01,24.762265406791055,cropped_sst_198501.nc,2017,Aug,2018,Wet Tropics,26.7,26.5,23.9,96.7,67.9,0.2,0.9,100.8,103.6
2017-09-01,24.78180216967575,cropped_sst_198501.nc,2017,Sep,2018,Dry Tropics,26.5,26.2,24.3,73.3,71.2,0.3,0.5,101.1,102
2017-09-01,24.06376041779355,cropped_sst_198501.nc,2017,Sep,2018,Mackay Whitsunday Isaac,25.9,25.6,23.4,86.7,74.4,0.3,0.7,101.2,102.8
2017-09-01,24.915794240008193,cropped_sst_198501.nc,2017,Sep,2018,Wet Tropics,26.7,26.5,24.6,73.3,67.9,0.2,0.3,100.8,101.3
2017-10-01,26.104972932396866,cropped_sst_198501.nc,2017,Oct,2018,Dry Tropics,26.5,26.2,25.5,83.3,71.2,0.3,0.6,101.1,102.4
2017-10-01,25.580698423535598,cropped_sst_198501.nc,2017,Oct,2018,Mackay Whitsunday Isaac,25.9,25.6,24.8,90,74.4,0.3,0.8,101.2,103.1
2017-10-01,26.21320395349165,cropped_sst_198501.nc,2017,Oct,2018,Wet Tropics,26.7,26.5,25.8,80,67.9,0.2,0.4,100.8,101.6
2017-11-01,26.87193768198897,cropped_sst_198501.nc,2017,Nov,2018,Dry Tropics,26.5,26.2,26.8,50,71.2,0.3,0.1,101.1,100.3
2017-11-01,26.27980110845998,cropped_sst_198501.nc,2017,Nov,2018,Mackay Whitsunday Isaac,25.9,25.6,26.2,53.3,74.4,0.3,0.1,101.2,100.3
2017-11-01,27.23295124687443,cropped_sst_198501.nc,2017,Nov,2018,Wet Tropics,26.7,26.5,27,60,67.9,0.2,0.2,100.8,100.9
2017-12-01,28.427859047887125,cropped_sst_198501.nc,2017,Dec,2018,Dry Tropics,26.5,26.2,28,73.3,71.2,0.3,0.4,101.1,101.5
2017-12-01,27.556614246774227,cropped_sst_198501.nc,2017,Dec,2018,Mackay Whitsunday Isaac,25.9,25.6,27.4,53.3,74.4,0.3,0.2,101.2,100.6
2017-12-01,28.602969272902726,cropped_sst_198501.nc,2017,Dec,2018,Wet Tropics,26.7,26.5,28.1,80,67.9,0.2,0.5,100.8,101.8
2018-01-01,28.78376698946242,cropped_sst_198501.nc,2018,Jan,2018,Dry Tropics,26.5,26.2,28.6,56.7,71.2,0.3,0.2,101.1,100.6
2018-01-01,28.388931557605048,cropped_sst_198501.nc,2018,Jan,2018,Mackay Whitsunday Isaac,25.9,25.6,28.1,66.7,74.4,0.3,0.3,101.2,101
2018-01-01,28.911028858556644,cropped_sst_198501.nc,2018,Jan,2018,Wet Tropics,26.7,26.5,28.8,53.3,67.9,0.2,0.1,100.8,100.4
2018-02-01,28.85718157750158,cropped_sst_198501.nc,2018,Feb,2018,Dry Tropics,26.5,26.2,28.9,46.7,71.2,0.3,-0,101.1,99.9
2018-02-01,28.360629060552917,cropped_sst_198501.nc,2018,Feb,2018,Mackay Whitsunday Isaac,25.9,25.6,28.4,43.3,74.4,0.3,-0,101.2,99.9
2018-02-01,29.106543281018087,cropped_sst_198501.nc,2018,Feb,2018,Wet Tropics,26.7,26.5,29,50,67.9,0.2,0.1,100.8,100.4
2018-03-01,28.412100236267257,cropped_sst_198501.nc,2018,Mar,2018,Dry Tropics,26.5,26.2,28.2,60,71.2,0.3,0.2,101.1,100.8
